p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	regulation
0.470663385029765	-0.131349007705444	0.021	0.019	1	AABR07032904.1	NotSig
0.470767519597349	-0.206058614675821	0.036	0.032	1	Pick1	NotSig
0.47098006559332	-0.282559397865072	0.015	0.017	1	Whrn	NotSig
0.471019428868494	-0.56546734926169	0.577	0.49	1	Crip2	NotSig
0.471550613976373	-0.4493075308019	0.022	0.019	1	Swsap1	NotSig
0.471867092139734	0.616493054009648	0.008	0.01	1	Samd10	NotSig
0.472044561310062	-0.363798079376933	0.294	0.27	1	Map2k2	NotSig
0.472939445463279	-0.471384653476017	0.013	0.015	1	Pop1	NotSig
0.473075459088695	-0.700041288944513	0.303	0.288	1	Sgk1	NotSig
0.473151182348109	-0.718198074656793	0.062	0.058	1	Nudt22	NotSig
0.473317400776322	0.47791723032185	0.027	0.025	1	Gjc2	NotSig
0.473402015056532	-0.157168388318154	0.074	0.07	1	Papolg	NotSig
0.474209785503175	-0.427102396916001	0.017	0.02	1	Mocs1	NotSig
0.474483096616171	-0.142446284238477	0.237	0.23	1	Pde4b	NotSig
0.474690390112473	-0.257560511400392	0.045	0.041	1	Tmem68	NotSig
0.474783071078982	0.187651422815799	0.024	0.021	1	Acat2	NotSig
0.474789671550667	-0.319107412034327	0.021	0.019	1	Tlcd4	NotSig
0.47527582028616	-0.225450019693929	0.013	0.011	1	Pcdhb10	NotSig
0.475734171906218	-0.87952253206923	0.034	0.031	1	Zfp133	NotSig
0.475778916777749	-0.465828508322607	0.122	0.115	1	Ccdc115	NotSig
0.476115499060358	-0.127016100869059	0.016	0.014	1	Pfkfb2	NotSig
0.476363205341437	-0.404370158344075	0.025	0.022	1	Zbtb46	NotSig
0.47760148918252	-0.475925415291746	0.095	0.099	1	Stxbp1	NotSig
0.477981858164313	-0.495042356638959	0.08	0.075	1	Micu1	NotSig
0.478289179787547	-0.420455877109984	0.083	0.078	1	Wdr37	NotSig
0.478961991550653	-0.497363754277746	0.231	0.212	1	St3gal1	NotSig
0.479979888810608	-0.367251821402395	0.009	0.011	1	Tifab	NotSig
0.480251750687584	-0.43190235594305	0.011	0.013	1	Slc25a13	NotSig
0.480551980565559	-0.490488889784831	0.286	0.282	1	Tapbp	NotSig
0.481457010644332	-0.384887391029129	0.515	0.479	1	Slc25a5	NotSig
0.482130434405594	-0.361278592011875	0.009	0.011	1	AABR07004228.1	NotSig
0.483413812682484	-0.54007490115473	0.039	0.043	1	Dnph1	NotSig
0.483758714749105	-0.680047303171528	0.066	0.06	1	Dtd2	NotSig
0.483973526213032	0.220821661122007	0.037	0.034	1	Hexd	NotSig
0.484265523818204	-0.223418887973706	0.713	0.616	1	RT1-CE4	NotSig
0.486823481159089	-0.566386168631832	0.222	0.223	1	Idh2	NotSig
0.487085471266524	-0.581650975491408	0.308	0.3	1	RGD1562987	NotSig
0.487479861382839	-1.77933880768811	0.024	0.021	1	Itih3	NotSig
0.48784003570258	-0.537610586971491	0.065	0.06	1	Tmem18	NotSig
0.488351951995094	-0.372326522737689	0.019	0.022	1	Camkmt	NotSig
0.488956146274738	-0.535715981086468	0.035	0.032	1	Klhl36	NotSig
0.489025677170436	-0.90753772328923	0.026	0.029	1	Nudt12	NotSig
0.489050782449991	-0.378183921966797	0.081	0.075	1	Rnf139	NotSig
0.489717989796453	0.293922859308646	0.015	0.013	1	Cep70	NotSig
0.489941568489591	-0.38909564078977	0.036	0.033	1	Sac3d1	NotSig
0.49091377342711	-0.59511989333102	0.071	0.075	1	Mtss1	NotSig
0.490959950513477	-0.239747351048878	0.1	0.094	1	Coprs	NotSig
0.492173225478272	-0.815876562821766	0.075	0.068	1	Egflam	NotSig
0.494869984292987	-0.463109086360903	0.398	0.359	1	Arpc4	NotSig
0.495213867469751	-0.183767248987062	0.064	0.06	1	Pgam5	NotSig
0.49556874060625	-0.549680790553893	0.09	0.094	1	Ttc7b	NotSig
0.496839797886375	-0.901518195906323	0.024	0.027	1	AABR07049695.2	NotSig
0.497500914477612	-0.213608088566484	0.425	0.397	1	Cox17	NotSig
0.498832731448828	0.154079147152589	0.018	0.02	1	Snx25	NotSig
0.49894152526433	-0.178868213305582	0.041	0.037	1	Etv5	NotSig
0.499586207831876	-0.190651018197348	0.019	0.022	1	Adgrv1	NotSig
0.500139509351019	-0.263165604530985	0.056	0.06	1	Atat1	NotSig
0.500188692835385	-0.581151362327696	0.035	0.032	1	Trim37	NotSig
0.501064115897168	0.167599638478238	0.069	0.065	1	Hpse	NotSig
0.501097289166999	-0.383897737745122	0.083	0.078	1	Ndufs1	NotSig
0.501590983228406	0.622671884790206	0.014	0.012	1	Ptrh1	NotSig
0.501740261822327	-0.337392895227259	0.015	0.017	1	Rragd	NotSig
0.502032633891594	0.31825399501736	0.013	0.011	1	Mgme1	NotSig
0.502461844248149	-0.76237975447195	0.121	0.123	1	Adora2a	NotSig
0.502886910559232	0.248303881451716	0.017	0.015	1	Mettl15	NotSig
0.502972517636801	-0.136725559545127	0.053	0.049	1	Fv1	NotSig
0.504841135293358	-0.177342626679556	0.011	0.013	1	Tmem121	NotSig
0.504928314099558	-0.313996575418152	0.358	0.333	1	Atp6v0b	NotSig
0.505273603959196	-0.74061673222442	0.08	0.075	1	Tp53rk	NotSig
0.505286335375625	-0.130693954953281	0.08	0.075	1	Apmap	NotSig
0.505439883446613	-0.163469430638803	0.057	0.061	1	Tsc2	NotSig
0.50592049640151	-0.480036270785493	0.31	0.288	1	Ppp1cc	NotSig
0.505998476564955	-0.354178915659684	0.083	0.078	1	Hus1	NotSig
0.506103347954518	0.132687842806241	0.025	0.023	1	AC141344.2	NotSig
0.506795599909391	-0.253488361649889	0.06	0.064	1	Vopp1	NotSig
0.508070224363055	-0.170739211869396	0.112	0.106	1	Ipmk	NotSig
0.508385209157488	-0.714918603754056	0.101	0.094	1	Zfp830	NotSig
0.508494202856201	-0.522059975161835	0.389	0.356	1	Rab5if	NotSig
0.508780103754561	-0.739939788061776	0.103	0.096	1	Lyrm4	NotSig
0.508846465433902	-0.520563616537983	0.077	0.071	1	Snx12	NotSig
0.509657514300171	-0.424142277351472	0.04	0.044	1	Pex6	NotSig
0.509839448448134	-0.644369815800852	0.031	0.028	1	Noc4l	NotSig
0.510780676917411	-0.163656555159188	0.017	0.015	1	Pgap3	NotSig
0.511786639021408	0.250757006077754	0.016	0.014	1	AABR07057495.1	NotSig
0.511894615365944	-0.443992533266502	0.111	0.116	1	Syvn1	NotSig
0.512599297078263	-0.456555651381139	0.172	0.175	1	Coa8	NotSig
0.512736195797454	-0.633110572057228	0.037	0.041	1	Snap47	NotSig
0.512918797890401	-0.601883406587283	0.178	0.164	1	Rtp4	NotSig
0.513535065999679	-0.449142367280791	0.021	0.023	1	Trpv2	NotSig
0.513895258807523	-0.324135058345309	0.028	0.031	1	Aars2	NotSig
0.513898779555722	-0.259203723128005	0.054	0.05	1	Dhx32	NotSig
0.51404514586885	-0.260043643786233	0.023	0.021	1	Ccdc61	NotSig
0.515378993607977	-0.27732892094269	0.06	0.055	1	Pip4k2c	NotSig
0.518035228391407	-0.414318105311229	0.038	0.035	1	Tpi1	NotSig
0.518668684078206	-0.631215353426486	0.016	0.014	1	Casp9	NotSig
0.518897983932466	-0.479891857837351	0.035	0.038	1	RGD1359290	NotSig
0.519963493846479	0.257368236487379	0.017	0.015	1	Slc36a4	NotSig
0.520210466933344	-0.53718197480931	0.023	0.026	1	Pcdh7	NotSig
0.520264998665452	-0.316512388331414	0.204	0.193	1	Prkaca	NotSig
0.521837863811427	-0.445204186820616	0.199	0.2	1	Palmd	NotSig
0.522270450406979	-0.101416472234005	0.047	0.044	1	Flad1	NotSig
0.522314500015577	-0.343096896410434	0.056	0.052	1	Slc9a6	NotSig
0.523756632970446	0.15432682230641	0.025	0.022	1	Krt1	NotSig
0.523819243449385	-0.603870123875579	0.249	0.23	1	Sec11c	NotSig
0.524783851175333	-0.398694554168251	0.053	0.056	1	Ermp1	NotSig
0.525092195958755	-0.486087106640224	0.017	0.019	1	Cd80	NotSig
0.525205214100343	-0.487267153939163	0.067	0.063	1	Atp6v0a2	NotSig
0.525351057385936	-0.598096660883625	0.021	0.024	1	Taf1b	NotSig
0.52564119881432	-0.761164313273404	0.013	0.015	1	Pdxp	NotSig
0.525819160906633	-0.433679134905889	0.552	0.491	1	Edf1	NotSig
0.526004423364027	-0.127909428323106	0.069	0.065	1	Cdip1	NotSig
0.527619212669642	-0.774809809122533	0.052	0.055	1	Ldlrad3	NotSig
0.527723211137424	-0.460140676845292	0.261	0.259	1	Tmem123	NotSig
0.527851749045926	-0.346354739304005	0.017	0.015	1	Lcn2	NotSig
0.527948374156116	0.141859570109611	0.012	0.011	1	Il1rn	NotSig
0.52828303302549	-0.65922014415766	0.169	0.159	1	Isca2	NotSig
0.529257752123434	-0.626684055321684	0.013	0.011	1	Mfsd8	NotSig
0.529335718348042	-0.144175219007319	0.088	0.084	1	Osbpl8	NotSig
0.529942523735787	0.507945565846523	0.016	0.019	1	Krt8	NotSig
0.53068484135817	-0.613802639887755	0.103	0.107	1	Prkx	NotSig
0.531794037941324	0.247257408869298	0.019	0.016	1	L1cam	NotSig
0.532039950320527	0.705770601716902	0.011	0.01	1	Slc25a26	NotSig
0.53217050525311	-0.364117351605396	0.053	0.049	1	Csnk1g3	NotSig
0.533051321843741	-0.286695610352258	0.029	0.026	1	Cenpl	NotSig
0.534009205660703	0.104853848580977	0.03	0.027	1	Map9	NotSig
0.534374199061997	-0.369695281433724	0.094	0.088	1	Pgm2l1	NotSig
0.534724886056585	-0.640185731625509	0.023	0.02	1	Ccdc149	NotSig
0.53655366741153	0.262268114004971	0.008	0.01	1	Lins1	NotSig
0.536792572096262	0.235603318787998	0.015	0.014	1	Spata2L	NotSig
0.536890287224555	-0.332461696014255	0.035	0.032	1	Ipo13	NotSig
0.538191759095527	0.195501700651715	0.024	0.022	1	Mrm3	NotSig
0.538719990603105	-0.237631801582192	0.011	0.01	1	Ankrd29	NotSig
0.539278552989096	0.205265817801115	0.011	0.01	1	Card9	NotSig
0.539498420023717	-0.650231882715308	0.056	0.059	1	Bahd1	NotSig
0.540465145480606	-0.641989256307335	0.029	0.026	1	Dolpp1	NotSig
0.542095295326516	0.107257492107907	0.031	0.028	1	RGD1310852	NotSig
0.542303035598649	-0.427439650840927	0.375	0.335	1	AABR07065438.1	NotSig
0.542341268241014	-0.400908719831704	0.022	0.024	1	Hdac9	NotSig
0.542443754990352	-0.565106967737592	0.03	0.032	1	Fgd6	NotSig
0.542695372769992	-0.535571823013347	0.116	0.11	1	Eif1ad	NotSig
0.542968789638426	-0.421732979929439	0.009	0.011	1	AABR07035722.1	NotSig
0.544251802824803	0.354967508927308	0.044	0.041	1	Relb	NotSig
0.545198307990053	-0.691452051311826	0.066	0.062	1	Zdhhc12	NotSig
0.54598725802263	-0.680996066598382	0.122	0.123	1	Arsb	NotSig
0.54605285367159	-0.795468666832505	0.012	0.014	1	Dhrs7c	NotSig
0.546357607875595	-0.455563860291532	0.009	0.011	1	AC128207.1	NotSig
0.54652943760628	0.138309644865273	0.025	0.023	1	LOC100909878	NotSig
0.547599835511284	0.123760232291376	0.036	0.033	1	Emb	NotSig
0.547730000731516	0.374296733485131	0.023	0.021	1	Flrt3	NotSig
0.548045436919418	-0.715235422795591	0.219	0.199	1	Rilpl2	NotSig
0.548095519167055	-0.183960719069312	0.106	0.101	1	Stx6	NotSig
0.548134985327467	-1.00683933830062	0.014	0.016	1	Ikzf2	NotSig
0.548455702733804	-0.504733472952661	0.082	0.077	1	Cactin	NotSig
0.548800079017914	0.289408604862998	0.01	0.009	1	Phlda2	NotSig
0.549018870504082	0.300761467537005	0.014	0.012	1	Slc4a11	NotSig
0.549064898896931	-0.27193330796768	0.014	0.012	1	Nostrin	NotSig
0.549170452983991	-0.337419189214581	0.015	0.013	1	Gpc6	NotSig
0.549216194338058	-0.504513355338074	0.13	0.122	1	Stk40	NotSig
0.550199135414753	-0.366616081138561	0.169	0.159	1	Paxx	NotSig
0.551818252403308	-0.497198114376777	0.101	0.096	1	Mrpl50	NotSig
0.552745701830438	-0.28215879756757	0.024	0.027	1	Tbc1d4	NotSig
0.553018765368058	-0.1401161667279	0.023	0.021	1	LOC685619	NotSig
0.553860351389122	-0.290686993828376	0.03	0.027	1	Zbtb8a	NotSig
0.553996142881075	-0.112311371498385	0.054	0.051	1	Traf2	NotSig
0.554061303757521	-1.09158631397887	0.022	0.02	1	Gfod2	NotSig
0.554183686807763	-0.495619998049755	0.056	0.059	1	Rasal3	NotSig
0.554185741866503	0.397821517097738	0.019	0.017	1	Pigl	NotSig
0.554595255812958	-0.222498094622438	0.611	0.551	1	Apoe	NotSig
0.554932746202035	-0.571745475284275	0.042	0.039	1	Rpap1	NotSig
0.555021046450048	-0.348216547718958	0.662	0.589	1	Rabac1	NotSig
0.555713619456339	-0.280887259494612	0.037	0.034	1	Ccdc17	NotSig
0.556340375153649	-0.253490857347846	0.062	0.058	1	Zfp707	NotSig
0.557229989978946	-0.386921010371358	0.017	0.015	1	Zbtb18	NotSig
0.558076881855653	-0.589369474967242	0.412	0.361	1	Ehd2	NotSig
0.558093097501096	-0.100419586423851	0.011	0.012	1	Klhdc1	NotSig
0.558196953478881	-0.432566602384031	0.041	0.038	1	Tbrg4	NotSig
0.55840697832565	-0.210641454436315	0.113	0.107	1	Vps72	NotSig
0.558408838328675	-0.299462366501582	0.044	0.041	1	Mtif2	NotSig
0.558727915879266	-0.524943178242712	0.055	0.058	1	Fam241b	NotSig
0.559794471191734	0.46170327440232	0.016	0.014	1	Lrrc61	NotSig
0.559811508646204	-0.370299019434443	0.072	0.068	1	Usp22	NotSig
0.560141355789117	-0.562524087039177	0.105	0.108	1	Samd8	NotSig
0.560163874648492	-0.796884223859547	0.028	0.03	1	Pitx2	NotSig
0.560874166665486	-0.666631590394941	0.06	0.057	1	Magohb	NotSig
0.561287097147378	-0.235758626822256	0.109	0.104	1	Marchf8	NotSig
0.561323320150954	-0.136103250522144	0.09	0.094	1	Tfeb	NotSig
0.561375612326291	-0.763309105032039	0.014	0.012	1	Kctd20	NotSig
0.562086216210223	-0.126573947955452	0.047	0.044	1	Mccc1	NotSig
0.562868938737591	0.243642686190998	0.013	0.011	1	Rhebl1	NotSig
0.563356458271022	-0.206613768789008	0.079	0.082	1	Slc12a6	NotSig
0.563543488713275	-0.182713009410137	0.059	0.062	1	Cog2	NotSig
0.563981381146284	-0.195209678416493	0.034	0.031	1	Adar	NotSig
0.564026320062303	-0.173847267490275	0.089	0.092	1	Mx1	NotSig
0.564337453870419	-0.318145003561833	0.038	0.036	1	Pnpo	NotSig
0.564752234562354	-0.161319560633072	0.09	0.086	1	Cdkn2aipnl	NotSig
0.565115317154578	0.254562751482885	0.013	0.011	1	Egr3	NotSig
0.565447086284159	-0.244721527770888	0.091	0.086	1	Tbc1d10b	NotSig
0.565651714102167	-0.480143508408991	0.246	0.226	1	Irf7	NotSig
0.566115603591397	-0.516378482654927	0.045	0.048	1	Mfap3	NotSig
0.566908163976719	-0.811608882712323	0.012	0.014	1	Kera	NotSig
0.567670775647188	-0.830869084269781	0.019	0.021	1	Tube1	NotSig
0.567932595614832	-0.749358713357703	0.02	0.018	1	RGD1306941	NotSig
0.568200646101371	-0.449830574112517	0.029	0.026	1	Spata5l1	NotSig
0.568787125145052	-0.422875202438182	0.046	0.043	1	Scnm1	NotSig
0.56914834248762	-0.724022613546622	0.017	0.019	1	Cecr2	NotSig
0.569810451486042	0.298892312128575	0.028	0.03	1	LOC100359916	NotSig
0.570586026209251	-0.390071658898988	0.053	0.05	1	Rbm4b	NotSig
0.570642247338901	-0.171752336733564	0.015	0.017	1	Mis18bp1	NotSig
0.571267343312597	0.306131926599949	0.064	0.061	1	Scyl2	NotSig
0.573041459583043	-0.5807143269518	0.078	0.082	1	Mlkl	NotSig
0.573064687837652	-0.727780921962667	0.011	0.013	1	Mbp	NotSig
0.573840379268787	-0.459859924471565	0.17	0.162	1	Smu1	NotSig
0.573925771469001	0.917530304130503	0.026	0.029	1	Fcgr2b	NotSig
0.574104526282693	0.102519075137175	0.024	0.022	1	Ercc2	NotSig
0.576092492311997	-0.362977940207418	0.047	0.05	1	AABR07051787.1	NotSig
0.576271682476266	-0.569084999231923	0.028	0.03	1	Zfp672	NotSig
0.57838374260768	-0.798465799887762	0.082	0.077	1	Gemin7	NotSig
0.578790989750601	-0.635761836978172	0.044	0.047	1	Ptges3l1	NotSig
0.579361306323514	-0.639470292318995	0.013	0.011	1	AABR07001591.1	NotSig
0.581185041177434	0.374169828793947	0.043	0.04	1	Itprip.1	NotSig
0.581647960160166	-0.413699425415835	0.014	0.015	1	Sh3bp2	NotSig
0.582169234086829	-0.382377724747924	0.628	0.56	1	Akr1a1	NotSig
0.58337923070681	-0.930409194430064	0.017	0.019	1	Sv2a	NotSig
0.584709702151074	-0.532980405773116	0.615	0.486	1	Nrp1	NotSig
0.585898297815226	-0.237537777167884	0.082	0.085	1	Otulin	NotSig
0.586588704199991	-0.339010981040409	0.01	0.012	1	Plpp2	NotSig
0.586855273693262	-0.343672886069017	0.126	0.119	1	Nlrp1a	NotSig
0.58799347214822	-0.326263757217014	0.027	0.03	1	Slc7a1	NotSig
0.588505683580518	-0.342951492400927	0.079	0.074	1	Ppa2	NotSig
0.588673450300992	-0.282331621157909	0.098	0.102	1	Trmt1	NotSig
0.588803984398071	0.247356211367	0.015	0.013	1	Zfp865	NotSig
0.588979697221313	-0.497814532599079	0.15	0.14	1	Apbb1ip	NotSig
0.589265353559908	-0.347944007168506	0.018	0.016	1	AABR07033324.1	NotSig
0.589464771281126	-0.381110791659446	0.172	0.162	1	Lyn	NotSig
0.591781857586771	-0.11437725287656	0.047	0.044	1	Gramd2b	NotSig
0.593296156098432	-0.486335696532695	0.016	0.018	1	Ergic1	NotSig
0.594277086342231	-0.79598512998141	0.012	0.01	1	Slc25a29	NotSig
0.594513384259853	-0.23030984914974	0.094	0.09	1	Crlf2	NotSig
0.59624737580556	0.458557059510983	0.011	0.009	1	Riox2	NotSig
0.597039164026054	-0.585363354887966	0.218	0.206	1	Ppp1r11	NotSig
0.597456816910544	-0.394589309597043	0.146	0.139	1	Pex13	NotSig
0.59749300924966	-0.481526065378976	0.038	0.04	1	Rnf39	NotSig
0.597857109528226	-0.419214456992275	0.022	0.025	1	Lpin3	NotSig
0.598028764276392	-0.505386031136236	0.041	0.044	1	Pdik1l	NotSig
0.598078101589727	-0.322391834576399	0.057	0.054	1	Shkbp1	NotSig
0.599057220551344	-0.736473448653597	0.008	0.01	1	AC115277.1	NotSig
0.599409197516155	-0.49546346704699	0.081	0.084	1	Cklf	NotSig
0.59948124488878	-0.522518731392765	0.065	0.061	1	AC111804.2	NotSig
0.600276289914581	-0.308228117558998	0.066	0.062	1	Nuak2	NotSig
0.600436516533496	-0.861236050422013	0.025	0.023	1	Polr3g	NotSig
0.601159469406522	-0.172314181907595	0.036	0.033	1	Usp11	NotSig
0.60129501758306	-0.518251177573384	0.028	0.03	1	Dsp	NotSig
0.603214237435817	-0.410676463873866	0.048	0.05	1	Tfpt	NotSig
0.603323885636463	-0.434028513037229	0.479	0.449	1	Cox5a	NotSig
0.603774537111832	-0.541751355686566	0.29	0.262	1	Upp1	NotSig
0.60427246156554	-0.251481576873799	0.044	0.047	1	Cd40	NotSig
0.604377082760084	-0.719736885420408	0.039	0.042	1	Gins4	NotSig
0.604438550892781	-0.229959923146074	0.056	0.052	1	Ptrhd1	NotSig
0.604558562676941	-0.62065042505791	0.011	0.009	1	Agk	NotSig
0.604961758366216	-0.478865550621024	0.087	0.082	1	Nup62	NotSig
0.605448531071743	0.810588043302567	0.015	0.014	1	Mlip	NotSig
0.605690564250059	-0.180444673885645	0.036	0.034	1	RGD1565622	NotSig
0.605868325721792	-0.768082004203845	0.024	0.026	1	Aldh3b1	NotSig
0.606087210929057	-0.427485442489186	0.026	0.028	1	Mecp2	NotSig
0.606299488282917	-0.191994420088738	0.049	0.046	1	Dcakd	NotSig
0.607340212729393	-0.659545667195988	0.071	0.074	1	Rest	NotSig
0.608096800760997	-0.864219744539143	0.011	0.009	1	Apod	NotSig
0.608801914768225	-0.386807502239384	0.061	0.063	1	LOC102551095	NotSig
0.609038194503101	-0.362767760785073	0.01	0.011	1	Hpgd	NotSig
0.609293637522635	-0.309027035776281	0.176	0.17	1	Idh3g	NotSig
0.609550106348816	-0.409067874046444	0.071	0.067	1	Plekhm1	NotSig
0.610309332533655	-0.499531267852335	0.472	0.417	1	Cyba	NotSig
0.611942361659605	-0.146871398351531	0.021	0.022	1	Snx32	NotSig
0.6125504258319	-0.47204659448044	0.053	0.05	1	Fam117a	NotSig
0.612785965944475	-0.853398678454285	0.02	0.022	1	AABR07013701.1	NotSig
0.613398804155372	-0.351664740688662	0.074	0.07	1	Anapc10	NotSig
0.613689062959638	-0.465237607798484	0.052	0.054	1	Edem2	NotSig
0.614147532421081	-0.158703140396434	0.054	0.057	1	Nadk2	NotSig
0.614300015568266	-0.621392464736253	0.02	0.018	1	Samd12	NotSig
0.614904934470905	-0.79147083941006	0.028	0.03	1	Cldn12	NotSig
0.615146950719137	-0.805197034941025	0.06	0.062	1	Angpt2	NotSig
0.615503847304991	-0.34784702120546	0.024	0.022	1	AABR07062570.1	NotSig
0.615510097124374	-0.226229978995211	0.131	0.126	1	Stat2	NotSig
0.61725639761677	-0.415892926508677	0.591	0.531	1	Atp6v0e1	NotSig
0.618299688781637	0.438870064623258	0.015	0.014	1	Lysmd4	NotSig
0.618530920493488	-0.365360353685284	0.147	0.14	1	Tbl1xr1	NotSig
0.618759129248864	-0.337326238012437	0.039	0.036	1	Mroh1	NotSig
0.618809481703198	-0.590208008257094	0.053	0.05	1	Ajuba	NotSig
0.619085762589206	-0.480176618793859	0.118	0.111	1	Hyal2	NotSig
0.619803569251593	-0.453587930914085	0.072	0.068	1	Zfp524	NotSig
0.620685817692747	-0.26154211613862	0.125	0.12	1	Bzw2	NotSig
0.621682423070523	0.506907376057428	0.013	0.011	1	Chaf1a	NotSig
0.622696327969822	-0.292166905246698	0.021	0.022	1	Vps33b	NotSig
0.622737055604794	-0.341329232560748	0.601	0.533	1	Ypel3	NotSig
0.623308386445337	-0.408070981604889	0.095	0.098	1	Zfand2b	NotSig
0.623591294256529	-0.147147801098009	0.019	0.021	1	Agpat2	NotSig
0.625881728149478	-0.176504191351396	0.015	0.014	1	Mphosph9	NotSig
0.626400657209491	-0.368389809713539	0.081	0.077	1	Pnkp	NotSig
0.626543465968447	-1.08965309127942	0.01	0.008	1	Slc26a8	NotSig
0.62735871989841	-0.30051695592634	0.027	0.025	1	AC141169.5	NotSig
0.627499297604234	-0.460297110294003	0.121	0.115	1	Ebp	NotSig
0.627984695285539	-0.440125983020217	0.01	0.008	1	Frzb	NotSig
0.628526715579419	-0.19827851504054	0.026	0.024	1	Bdkrb2	NotSig
0.628576539042365	-0.676735954892906	0.188	0.186	1	Mrpl41	NotSig
0.630280893843034	-0.80155625493162	0.03	0.032	1	Adssl1	NotSig
0.631143691377242	-0.5554571398936	0.038	0.036	1	Fam217b	NotSig
0.631868422334943	-0.396104678247995	0.105	0.109	1	Fam49a	NotSig
0.632009791169103	-0.287146739776206	0.061	0.063	1	Nprl2	NotSig
0.632563688264682	-0.36613307319413	0.332	0.301	1	LOC100911372	NotSig
0.633657287387399	-0.114100815601343	0.062	0.065	1	Rabep2	NotSig
0.634082861911174	-0.371905259066127	0.063	0.066	1	Tmem80	NotSig
0.634814405817334	0.141493839181086	0.053	0.05	1	Tmcc1	NotSig
0.636923675780434	-0.587619950607127	0.036	0.038	1	Slc52a2	NotSig
0.637473696301642	-0.180402222023321	0.012	0.011	1	Xkr6	NotSig
0.637474294427345	-0.412283235592871	0.19	0.18	1	Cib1	NotSig
0.6375323594176	-0.171210312513267	0.058	0.061	1	B4galt3	NotSig
0.637550093197649	-0.232423335145577	0.023	0.022	1	Clec4a3	NotSig
0.638512231486964	-0.331425263725206	0.072	0.075	1	Zfp84	NotSig
0.638791558662083	-0.86617533931024	0.019	0.017	1	Avp	NotSig
0.639298646179209	-0.102901551351405	0.088	0.084	1	Ppidl1	NotSig
0.640973771063521	-0.562886516276968	0.524	0.436	1	Eng	NotSig
0.641124113106944	-0.339530737600853	0.101	0.096	1	Wee1	NotSig
0.641842316472208	-0.344875357867017	0.28	0.271	1	Tie1	NotSig
0.643547482093046	-0.617236319694924	0.029	0.03	1	Zswim7	NotSig
0.64386821787853	-0.33787908267236	0.012	0.011	1	Arhgef39	NotSig
0.644463864190967	-0.37333465981749	0.075	0.071	1	Taf9b	NotSig
0.644720587964975	-0.44461410561851	0.061	0.064	1	Rnaseh2b	NotSig
0.645086280312501	-0.101385129236359	0.024	0.022	1	Ints12	NotSig
0.646545688202035	-0.499006808962606	0.34	0.31	1	Psmb10	NotSig
0.648469710713524	-0.32265500967422	0.073	0.075	1	Dusp5	NotSig
0.649504745200319	-0.328536324810722	0.146	0.149	1	Yrdc	NotSig
0.650010584790325	0.235357679655361	0.015	0.016	1	AC105662.1	NotSig
0.650145404183459	-0.295821241259684	0.045	0.042	1	Cyren	NotSig
0.650811516210928	-0.622526057612318	0.172	0.162	1	Odc1	NotSig
0.650933556441305	0.45688423984685	0.014	0.013	1	LOC100911562	NotSig
0.651099965479207	-0.12811907658274	0.146	0.139	1	Shank3	NotSig
0.652225337629531	-0.308154203766883	0.015	0.017	1	Rad51ap1	NotSig
0.654573851236053	-0.701097636971975	0.036	0.038	1	Ift122	NotSig
0.654651761599541	-0.707776007005804	0.009	0.011	1	Wdr25	NotSig
0.65502044817687	-0.423759899884992	0.12	0.123	1	Cbfa2t3	NotSig
0.655952768350745	-0.519814895435829	0.051	0.049	1	Bcdin3d	NotSig
0.656401272888233	-0.146757104577275	0.08	0.076	1	LOC103690054	NotSig
0.656789019528089	-0.969339083238827	0.015	0.017	1	AABR07056686.1	NotSig
0.657403786183435	-0.649098300165641	0.011	0.01	1	Eda	NotSig
0.659080612083999	-0.609642704256827	0.011	0.01	1	Haspin	NotSig
0.660276674919278	-0.607031062607544	0.198	0.196	1	Mien1	NotSig
0.660623651015817	-0.538094590636475	0.054	0.051	1	Katna1	NotSig
0.660951181492625	-0.265028079129451	0.014	0.016	1	Exog	NotSig
0.66108797773187	-0.232722729386066	0.106	0.101	1	Hmgcl	NotSig
0.661293403181739	-0.241296558864049	0.038	0.036	1	Atg16l2	NotSig
0.661728260017013	-0.422269173935027	0.032	0.03	1	Relt	NotSig
0.662434183426236	-0.106788310451646	0.22	0.209	1	LOC100360449	NotSig
0.662910671986187	-0.2967811821135	0.03	0.028	1	Mpi	NotSig
0.665018586415976	-0.577364818197482	0.083	0.085	1	Tjp2	NotSig
0.665151569524274	-0.589489433509684	0.055	0.058	1	Ofd1	NotSig
0.665385093891342	0.313947919646679	0.013	0.014	1	Il15ra	NotSig
0.666033485131546	-0.191350665734068	0.034	0.032	1	RGD1310127	NotSig
0.666139995162647	0.462545350373371	0.023	0.021	1	Prmt7	NotSig
0.667675536719949	-0.328502116012975	0.014	0.012	1	Angel1	NotSig
0.66852225624588	0.647641893408469	0.015	0.014	1	Atxn7l2	NotSig
0.669165452525064	-0.32622551617398	0.036	0.038	1	Slc25a38	NotSig
0.669709263447781	-0.114097498326601	0.064	0.061	1	Mrpl37	NotSig
0.669770087231608	-0.245452031199611	0.145	0.139	1	Cxxc5	NotSig
0.669793014751179	0.234446907753451	0.023	0.022	1	Vamp1	NotSig
0.67051165931138	-0.36692871287821	0.026	0.025	1	LOC690000	NotSig
0.670725302185012	-0.229817653329448	0.2	0.199	1	AC135409.1	NotSig
0.674355814420623	-0.275596167690385	0.075	0.078	1	Acd	NotSig
